_id,channelId,description.eng,description.original,dislikeCount,duration,encounter.dates,encounter.locationIDs,fileDetails,likeCount,newLocation,publishedAt,recordingDetails.date,recordingDetails.location,regionRestriction,relevant,tags.eng,tags.original,title.eng,title.original,uploadedAt,url,user_country,videoID,viewCount,wild
75eF-UiKfBU,,null,"When an organism as large as a humpback whale dies in an ocean system, who cleans up that big rotting mess.... We know! Apex predators like the Tiger shark are renowned scavengers. This if a collection of footage showing the 3 day process of what happened in Coral Bay when a humpback whale died and washed over the reef.

Video footage shot using Nikon D800 with Atomos Ninja 2 and a combination of GoPro Black 3+ and other GoPro editions.

Filmed and Produced by Migration Media - Underwater Imaging www.migrationmedia.com.au",41,null,[],[],null,326,,2014-05-26T03:45:09.000Z,null,null,null,false,[],"[""Humpback Whale (Organism Classification)"",""Tiger Shark (Organism Classification)"",""Whale (Animal)"",""Hunting"",""Animals"",""Wildlife"",""feeding"",""frenzy"",""australia"",""western australia"",""sharks"",""wild"",""diving"",""ocean"",""natural"",""behaviour"",""snorkeling"",""water"",""ningaloo"",""ningaloo reef"",""marine"",""eating""]",null,Tiger Shark Feeding Frenzy - The Death of a Humpback Whale,null,https://youtu.be/75eF-UiKfBU,,75eF-UiKfBU,121492,0
6ScyEWfrnDM,,null,"Image & video credits-SEMMA

How did the humpback whale really end up in the rain forest? An in depth look (Disclose Screen) 

Don't forget to like and subscribe for more uploads, It's an invasion trust!

Like the brand new face book page for behind the scene updates & submit your own submissions in the community section https://www.facebook.com/Disclosescreen/

Send in your UFO sightings/evidence for me to examine and maybe show on my channel Grimreefar666@hotmail.com

All my thoughts and insights are pure speculation on the subject at hand, I am just presenting my opinion on the subject in matter, my own view on the ufology age",1,null,[],[],null,58,,2019-02-28T23:16:30.000Z,null,null,null,false,[],"[""hump back whale found in the rain forest"",""whale"",""jungle"",""amazon"",""how did the whale end up in the rain forest"",""whale in the jungle explained"",""brazil"",""ufo"",""ufos"",""alien"",""aliens"",""disclose screen"",""the grimreefar"",""new ufo"",""ufo sightings"",""ufo sighting"",""new ufo sighting"",""new ufo sighting 2019"",""mars"",""moon"",""space"",""iss"",""nasa"",""elon musk"",""earth"",""flat earth"",""fake space"",""live earth"",""space x"",""ufo sightings febuary 2019"",""febuary ufo"",""ufo febuary"",""2019 ufos""]",null,How did the humpback whale really end up in the rain forest? An in depth look (Disclose Screen),null,https://youtu.be/6ScyEWfrnDM,,6ScyEWfrnDM,1683,0
g5cKpXH_owc,,null,In Banco de la Plata with humpback whale. While snorkelling we filmed a calf jumping from the water and in surface.,10,null,[],[],null,74,0,2009-08-26T05:16:51.000Z,null,null,null,true,[],"[""Ballenas"",""Youtube""]",null,Humpback whale jump underwater and surface,null,https://youtu.be/g5cKpXH_owc,,g5cKpXH_owc,48682,true
xsV7dykAvRQ,UC5LruXgf4aYGw2d78-tvqpw,null,"https://www.chriswhalewatching.com/
We offer full service guided Family Friendly Fishing & Whale Watching tours year around in the third largest deep submarine canyon in the world. Our skippers are known for their ability to find Gray whales, Killer whales, dolphins, turtles, porpoises and more!
http://www.chriswhalewatching.com
http://www.chrissfishing.com
http://www.facebook.com/chrisfishinga...
http://twitter.com/ChrisFandWW
http://pinterest.com/chrisfandww
http://instagram.com/chrisfishingandwhalewatching",0,null,[],[],null,9,0,2019-08-01T20:46:10.000Z,null,null,null,true,[],"[""Monterey"",""Whale Watching"",""Marine Life"",""Lunge feeding"",""Humpvack WHales""]",null,8.1.19 Humpback Whales,null,https://youtu.be/xsV7dykAvRQ,0,xsV7dykAvRQ,175,true
pGQLxZl3cVQ,,null,"Subscribe to StoryTrender: http://bit.ly/StoryTrenderSubscribe
Watch more: http://bit.ly/StoryTrenderPicks
Submit your video here: http://bit.ly/StoryTrender

-----------------------------------------------

Subscribe here: http://bit.ly/1m6su5O
Shocking footage has emerged of a man swimming dangerously close to two humpback whales.
 
In the clip, the daredevil can be seen swimming out to the whales, and he even touches one of them.
 
The whale can be seen lifting its head after being prodded but then proceeds to circle the swimmer.
 
Harassing whales in the wild is an illegal offence under the Marine Mammal Protection Act, as it is seen as harmful to the animals.


   Welcome to Storytrender - the home of extraordinary video.

We are dedicated to unearthing amazing UGC video and telling the stories behind them.
Our team of journalists scour the web 24/7 to licence the latest trending videos before they go viral. We then package these up into bitesize news clips for the YouTube community.

Stay tuned for verified, engaging and extraordinary stories uploaded daily.

*To use or license this video please contact Licensing@catersnews.com*

Connect with Storytrender:

Follow us on Twitter: www.twitter.com/StoryTrender
Like our Facebook: www.facebook.com/StryTrndr
Visit our website: www.storytrender.com

Company Information:

Storytrender is owned and operated by Caters News Agency Ltd, an international multimedia content provider. We supply news, picture, video and feature stories to the world’s largest media publishers.

All videos aired on this channel have been licensed from their rightful owners.

 For media / licensing / broadcast usages, please contact Licensing@catersnews.com
www.catersnews.com",9,null,[],[],null,54,0,2017-10-23T15:34:31.000Z,null,null,null,true,[],"[""adrenaline"",""amazing"",""animal"",""caters"",""circle"",""close"",""creature"",""dangerous"",""daredevil"",""daredevils"",""harass"",""harassing"",""harmful"",""head"",""humpback"",""illegal"",""mammal"",""man"",""news"",""ocean"",""offence"",""prod"",""protection"",""scary"",""shocking"",""swim"",""swimmer"",""swimming"",""swims"",""touch"",""tv"",""water"",""whale"",""wonderful""]",null,Daredevil Swims Close To Humpback Whale,null,https://youtu.be/pGQLxZl3cVQ,,pGQLxZl3cVQ,73739,true
kkNdxJvrvUg,,null,"While fishing around the island of Tonga we discovered a tangled mother humpback whale with a calf. We hopped in the water to help but had a hard time getting close. We were determined to help this whale, hearing an animal of that size crying underwater is the saddest thing I have seen and heard. The final moments of freedom were not captured on film but we successful in removing the buoys and anchor from the mother whale.",2290,null,[],[],null,33888,0,2017-01-17T00:14:18.000Z,null,null,null,true,[],"[""iMovie"",""humpback"",""whale"",""rescue"",""save"",""mother"",""tangle"",""wildlife"",""polution"",""sealife"",""mammal"",""tonga"",""freediving"",""baby"",""sad"",""cry"",""fad"",""free"",""dangerous"",""snorkel"",""dive"",""bluewater"",""explore"",""kingdom of tonga"",""Triple c"",""cole"",""harrison"",""key west"",""captain"",""saved"",""huge"",""sketchy""]",null,Tangled Mother Humpback Whale Needs Help,null,https://youtu.be/kkNdxJvrvUg,,kkNdxJvrvUg,4082075,true
HmgagtS6u3k,,null,"During our Antarctic cruise on 21st Feb 2018 while in Wilhelmina Bay on National Geographic Explorer ship we were taken on a zodiac ride by Eric Guth to see the whales. As we approached the feeding whales one humpback whale breached in front of us. We then turned off the engine and watched the whales. Within minutes two humpback whales approached our zodiac, and for the next half an hour they ""played"" with our boat, coming very close but with out touching or disturbing our little inflatable boat in any way. It was an amazing experience.",0,null,[],[],null,18,0,2018-03-14T13:53:10.000Z,null,null,null,true,[],[],null,close encounter with Humpback Whales,null,https://youtu.be/HmgagtS6u3k,,HmgagtS6u3k,1902,true
Q5N4i_rmNlg,,null,"While out on the water, a couple of fishermen came across a humpback whale who had become entangled in a buoy and finally managed to release it. Nick Taron, the man behind the camera, told the RTM hosts all about the harrowing experience and daring rescue via Skype.

#animals #whales #rescue #skype

Connect with RightThisMinute online!
Facebook: http://www.facebook.com/RightThisMinute
Google+: http://plus.google.com/+RightThisMinute
Twitter: http://twitter.com/RightThisMinute
Instagram: http://www.instagram.com/rightthisminute

Watch full episodes at http://rightthisminute.com/episodes/latest

Connect with the RightThisMinute hosts!
Oli Pettigrew: http://twitter.com/oli_pettigrew
Nick Calderone: http://twitter.com/nscalderone
Christian Vera: http://twitter.com/christianvera
Charity Bailey: http://twitter.com/MsCharityBailey

—————

RightThisMinute is THE viral videos show – now seen in over 90% of the U.S. on America’s best TV stations. We have the stories behind the best web videos with interviews and information you won’t find anywhere else.  Every day, our team of e-journalists scour the internet to find you the videos everyone will be talking about.  Our hosts then share the best of these on TV, online, and on mobile.  If it’s funny, outrageous, informative or entertaining, you’ll see on #RightThisMinute here first.

RightThisMinute.com is the companion site for the TV show. Updated daily, you'll find show clips and other great videos you may not see on TV. Bookmark www.RightThisMinute.com and do come back often to find out what’s trending every day.

Get RTM on your mobile device by downloading the RTM Videos app at http://www.rightthisminute.com/apps — available for IOS, Android and Windows — or watch us on Apple TV.",15,null,[],[],null,114,0,2018-10-31T21:39:27.000Z,null,null,null,true,[],"[""rightthisminute"",""rtm"",""right this minute"",""tv"",""tv show""]",null,Fishermen Save Tangled Humpback Whale,null,https://youtu.be/Q5N4i_rmNlg,,Q5N4i_rmNlg,14681,true
0YbyXiMbGUw,,null,"Our passengers and crew experienced an awesome display of grace and power on this whale watching tour. Close to the Gold Coast shoreline several Humpback Whales delighted all aboard ""Spirit of Migaloo"" with repeated breaching, tail slashing and mugging.",0,null,[],[],null,19,0,2013-10-04T04:13:16.000Z,null,null,null,true,[],"[""gold coast whale watching"",""gold coast whale watch"",""gold coast whale watching tours"",""whale watching gold coast"",""whale watching tours australia"",""humpback whale"",""humpback"",""humpback whales"",""pacific ocean"",""gold coast"",""australia"",""brisbane"",""south east queensland"",""queensland"",""ocean"",""boat"",""cruise"",""pod"",""pods"",""whale pod"",""whale pods"",""breaching"",""breaching whales"",""breaching whale"",""humpback breaching""]",null,Humpback Whale Breaching Display on the Gold Coast - Whale Watch Australia,null,https://youtu.be/0YbyXiMbGUw,,0YbyXiMbGUw,6326,true
7_FPOHx3Z4g,,null,"August 21, 2015 - Bay of Fundy,  Nova Scotia, Canada
A whale watcher recorded a magnificent scene as a massive humpback whale breaches the surface in the Bay of Fundy.                   
(Contact licensing@viralhog.com for licensing/usage info.)",10,null,[],[],null,159,0,2015-08-25T15:48:31.000Z,null,null,null,true,[],"[""ViralHog"",""watcher"",""bay"",""whale"",""backflip"",""nature"",""magnificent"",""ocean"",""back"",""cool"",""flip"",""humpback"",""animals"",""records""]",null,Humpback Whale Backflip Caught on Camera || ViralHog,null,https://youtu.be/7_FPOHx3Z4g,,7_FPOHx3Z4g,85211,true
IiaUTGA4zZM,,null,"""Big female white shark tearing chunks off Scarlett the Whale over 18 hours. She ate so much she was swimming around upside-down aimlessly like she was intoxicated.""

TO SEE THE HOTTEST VIRAL VIDEOS DAILY...
Subscribe to us on YouTube: https://goo.gl/A0gBKk
Like us on Facebook: https://goo.gl/XQWqJt
Follow us on Instagram: https://goo.gl/NMq8dl
Follow us on Twitter: https://goo.gl/pF8Xop

ViralHog is the resource for the best viral content.  
Submit your own great video and make money: https://goo.gl/yejGkm

Contact licensing@viralhog.com to license this or any ViralHog video.",16,null,[],[],null,296,,2017-04-26T16:36:26.000Z,null,null,null,false,[],"[""viralhog"",""Sea Creatures"",""Weird"",""Cool"",""Featured"",""trending"",""animal"",""shark"",""great white"",""humpback whale"",""whale"",""feed"",""scarlett"",""eat"",""ate""]",null,Great White Shark Feeds on Humpback Whale || ViralHog,null,https://youtu.be/IiaUTGA4zZM,,IiaUTGA4zZM,485957,0
ZKilos0TpCU,,null,A humpback whale was located stuck in the Ventura Harbor Saturday afternoon.,8,null,[],[],null,94,0,2017-05-21T05:25:06.000Z,null,null,null,true,[],"[""CBS 2 News Evening"",""Whale trapped in Ventura Harbo""]",null,Humpback Whale Gets Trapped In Ventura Harbor,null,https://youtu.be/ZKilos0TpCU,,ZKilos0TpCU,63582,true
YN5F8Ne1dY4,,null,Full story at: http://mauinow.com/?p=293063,0,null,[],[],null,45,0,2019-01-31T19:13:12.000Z,null,null,null,true,[],[],null,Rare New Video of Newborn Humpback Whale,null,https://youtu.be/YN5F8Ne1dY4,,YN5F8Ne1dY4,10275,true
bhgwfZPJA7U,,null,Truly an amazing creature and a privilege to witness and feel the raw power of nature’s giants!,0,null,[],[],null,27,0,2019-05-06T04:32:03.000Z,null,null,null,true,[],[],null,"HUMPBACK WHALE SLAMS FISHING PIER!!!!! Avalon fishing pier, OBX, May 5, 2019",null,https://youtu.be/bhgwfZPJA7U,,bhgwfZPJA7U,3065,true
islcacjS2eg,,null,"Here's a quick video of humpback whales in 4K using my Mavic 2 Pro drone.   This is off the coast of Pacifica, California.  Weather was abnormally warm and caused a lot of small fish to come near the shore and the humpback whales love to eat the school of fish.

Also look carefully at the seal who hangs out with whales, one of the scenes he is in between the whales.  Whales are so cool they love hanging out with seals and even protect them, best buds for life.

P.S. I am trying to do my best voice over in BBC style.  Sorry if I have offended you. :)

Also check out my other humpback whale videos here:

Crazy humpback whales:
https://www.youtube.com/watch?v=MmjEKNwZOBg

Humpback whale and baby whale feeding:
https://www.youtube.com/watch?v=vdHqyNZ__wU

Want to receive notifications on new videos?

Make sure to subscribe and make sure you notification bell is turned ON!
------------------------------------------
Join our NEW #HighOnAndroid Forum:
https://forum.highonandroid.com

Follow me on my social accts:
http://twitter.com/zedomax
http://instagram.com/reallyhighonandroid
https://plus.google.com/+MaxLee
https://www.facebook.com/howtoblog


Stay #HighOnAndroid T-shirts here:
https://teespring.com/highonandroid",3,null,[],[],null,158,0,2018-10-16T04:58:35.000Z,null,null,null,true,[],"[""max lee"",""highonandroid"",""4k"",""humpback whales"",""yt:cc=on"",""mavic 2 pro""]",null,Humpback Whales in 4K w/ Mavic 2 Pro! [BBC Style],null,https://youtu.be/islcacjS2eg,,islcacjS2eg,1953,true
DfhSgCVQ7rs,,null,"In Tonga, we got to experience one of the most amazing things we've ever done in our lives: swim with humpback whales.  We'd organized a tour with a local dive company (it's illegal to swim with them on your own) and got incredibly lucky as we found a mother, her calf and an accompanying male.  We probably spent an hour and a half in the water with them and the calf put on quite a show for us!

After our whale swim, we spent another week enjoying Tonga with several boats who all had crews all under the age of 40.  Keep an eye out, you may see a few familiar faces!  ;)  We had a great time with the group I jokingly referring to as the ""Kid's Table Club"" but eventually the wind filled in enough that it was time for us to leave Tonga.  We had such a blast here that it was hard to leave!

To follow along with our cruising adventures, please subscribe to our YouTube channel and check out our blog and Facebook page:

http://www.outchasingstars.com
https://www.facebook.com/outchasingstars

Thanks for watching!

(Footage from September 2016)


Music Thanks To:

Jim Yosef - Canary [NCS Release] 
YouTube Link: https://www.youtube.com/watch?v=52R3Xy82nFc
Jim Yosef
• https://soundcloud.com/jim-yosef
• https://www.facebook.com/jimyosefmusic
• https://www.youtube.com/c/JimYosef
• https://twitter.com/jimyosef


Pontus Engström - Universe [Outertone Release]
Link: https://www.youtube.com/watch?v=HFMpzzphVOw

Follow Pontus Engström:
https://soundcloud.com/pontusengstr-m
https://www.facebook.com/pontan.engstrom
https://www.youtube.com/channel/UC_ag...
http://dj.beatport.com/https-soundclo...
https://www.instagram.com/pontus__eng...

Follow Outertone: 
Website: http://outertone.com
Facebook: https://www.facebook.com/outertonemusic
Twitter: http://twitter.com/outertonemusic
SoundCloud: https://soundcloud.com/outertone",6,null,[],[],null,544,0,2017-02-08T20:30:00.000Z,null,null,null,true,[],"[""Humpback Whales"",""Whale Swim"",""Tonga"",""Neiafu"",""Vava'u"",""Cruising"",""Boats"",""Starry Horizons"",""Out Chasing Stars"",""Helia 44"",""Catamaran"",""Sailing"",""Vlog"",""Sailing Vlog""]",null,39 - OMG Those Are Humpback Whales!,null,https://youtu.be/DfhSgCVQ7rs,,DfhSgCVQ7rs,7135,true
